UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   76838   Words
   65847   Misrecognized
   14.30%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       4        4     0.00   befrachtare
       4        3    25.00   befrachtaren
       2        2     0.00   befria
       2        1    50.00   befrija
       5        5     0.00   befrukta
       2        1    50.00   befrã
       4        4     0.00   befundne
       9        9     0.00   befunnen
       2        2     0.00   befunnit
       2        2     0.00   begaf
       2        2     0.00   begge
       3        3     0.00   begierlige
       1        1     0.00   begiffua
       4        4     0.00   begifwa
       1        1     0.00   begrafwa
       5        4    20.00   begrafwen
       3        2    33.33   begrafwet
       4        4     0.00   begrep
       1        1     0.00   begrofwa
       4        4     0.00   begyn
       4        4     0.00   begynne
       5        5     0.00   begynnelå
       9        9     0.00   begynner
       5        5     0.00   begynt
       8        7    12.50   begynte
       9        8    11.11   begã
       5        5     0.00   behag
       3        3     0.00   behagar
       4        4     0.00   behagat
       2        2     0.00   behiertade
       4        4     0.00   behof
       4        3    25.00   beholler
      19       15    21.05   behã
       1        1     0.00   bekajade
      13       10    23.08   bekant
       4        4     0.00   bekanta
       1        0   100.00   bekante
       1        1     0.00   beklagelige
       1        1     0.00   bekom
       2        2     0.00   bekomma
       1        1     0.00   bekymmer
       2        1    50.00   bekã
       1        1     0.00   belackare
       1        1     0.00   belagd
       4        4     0.00   belefwad
       7        5    28.57   belã
       6        6     0.00   bemelte
       8        6    25.00   bemã
       7        6    14.29   ben
       4        4     0.00   bene
       1        1     0.00   bened
       2        2     0.00   benedic
       2        2     0.00   benembt
       2        2     0.00   benet
       7        7     0.00   benã
       3        3     0.00   beprijå
       8        8     0.00   ber
       4        4     0.00   bera
       1        0   100.00   bereda
       1        1     0.00   beredning
       1        1     0.00   berettelå
       3        2    33.33   berg
      12       11     8.33   berget
       1        0   100.00   bergsbygden
       2        2     0.00   bergå
       5        5     0.00   bernoulli
       1        0   100.00   bernå
       4        4     0.00   beropa
      21       19     9.52   berã
       7        7     0.00   bet
       1        1     0.00   beta
       5        5     0.00   betager
      13       11    15.38   betala
       1        1     0.00   betalningen
       1        1     0.00   bete
       4        4     0.00   betedt
       1        1     0.00   betenckia
       4        3    25.00   betienters
       1        1     0.00   betrachtar
       4        4     0.00   betrakta
       2        2     0.00   betrã
       4        4     0.00   bets
      12       12     0.00   betyda
       5        5     0.00   betyder
      12       12     0.00   betydher
       5        4    20.00   betã
       2        2     0.00   betå
       4        4     0.00   bewaka
       2        1    50.00   bewara
       1        0   100.00   bewaras
       4        3    25.00   bewarat
       3        3     0.00   bewegnin
       1        1     0.00   bewekeligit
       4        4     0.00   bewijå
       1        1     0.00   bewis
       5        5     0.00   bewiå
       1        1     0.00   bewã
     129      116    10.08   beå
       3        2    33.33   bi
       2        1    50.00   bibehã
       4        4     0.00   bibel
       1        1     0.00   bibihã
       3        3     0.00   bibliothek
       1        1     0.00   bibliå
       1        1     0.00   bidens
       2        2     0.00   bien
       4        3    25.00   bifall
     216      216     0.00   big
       1        1     0.00   bij
       4        4     0.00   bijda
       1        1     0.00   bijmã
       4        4     0.00   bijå
       1        1     0.00   bilefeldt
       6        5    16.67   billigt
       3        3     0.00   bilã
       4        4     0.00   binda
       1        1     0.00   bitra
       4        3    25.00   bitter
       4        4     0.00   bittida
       2        2     0.00   biuggs
      18       16    11.11   biã
      19       18     5.26   biå
       4        4     0.00   bla
      35       35     0.00   blad
       1        1     0.00   bladen
       4        3    25.00   bladet
       4        4     0.00   bladig
       4        4     0.00   blan
       6        4    33.33   bland
       2        1    50.00   blanda
       1        0   100.00   blandad
       4        3    25.00   blandade
       2        1    50.00   blandadt
       1        0   100.00   blandar
       4        3    25.00   blandningar
       1        1     0.00   blaå
       1        1     0.00   ble
       3        3     0.00   bleekgohl
      36       32    11.11   blef
      15       15     0.00   bleff
       4        4     0.00   blefwe
       1        0   100.00   blefwen
      12       12     0.00   blefwo
       2        2     0.00   blek
       3        3     0.00   bleke
       4        4     0.00   blekrã
       1        1     0.00   blemor
       8        8     0.00   bli
       1        1     0.00   blidkar
       6        4    33.33   blif
       4        4     0.00   bliffua
      26       26     0.00   blifwa
       2        2     0.00   blifwandes
       1        1     0.00   blifwen
      17       12    29.41   blifwer
       1        1     0.00   blifwin
      17       15    11.76   blifwit
       4        4     0.00   blij
       1        1     0.00   blinde
      12       10    16.67   blir
       1        1     0.00   blixt
       1        1     0.00   blo
       5        4    20.00   blod
      18       12    33.33   bloden
       3        3     0.00   blodens
      17       17     0.00   blodet
       1        1     0.00   blodfylla
       2        1    50.00   blodgã
       2        2     0.00   blodroth
       7        6    14.29   blodå
       4        4     0.00   blom
       2        2     0.00   blombladen
       2        2     0.00   blombladet
       8        5    37.50   blomfoder
       8        8     0.00   blomfodret
       1        1     0.00   blomknoppen
      23       22     4.35   blomma
       4        2    50.00   blomman
       8        4    50.00   blommans
       4        4     0.00   blommor
       4        3    25.00   blomå
      12       12     0.00   blott
       6        6     0.00   blotta
       4        3    25.00   blotter
       3        3     0.00   blottå
       1        1     0.00   bloã
       1        1     0.00   blygd
       1        1     0.00   blygdes
       4        4     0.00   blyges
       1        1     0.00   blygå
      26       24     7.69   blã
       3        3     0.00   bo
       4        4     0.00   bobartia
       1        1     0.00   bockeå
       4        4     0.00   bocksgrã
       1        1     0.00   bod
       4        4     0.00   bodhet
       8        7    12.50   bodhã
       2        2     0.00   boen
       4        3    25.00   boendes
       2        2     0.00   boga
       3        3     0.00   bok
       3        3     0.00   bokgiruge
       1        1     0.00   bokå
       2        2     0.00   boll
       6        6     0.00   bollar
       4        4     0.00   bomma
       4        3    25.00   bondefolck
       2        2     0.00   boning
       3        3     0.00   bononia
       4        4     0.00   boo
      16       14    12.50   book
       5        5     0.00   boot
       1        1     0.00   bor
       1        1     0.00   bord
      12       12     0.00   borde
       1        1     0.00   borden
       1        0   100.00   bordet
       2        2     0.00   bordh
       1        1     0.00   borellus
       1        1     0.00   borgen
      18       18     0.00   bort
       4        3    25.00   bortfã
       4        4     0.00   bortgiã
       1        1     0.00   bortglã
       3        3     0.00   bortgrumlas
       1        1     0.00   bortgã
       1        1     0.00   bortjaga
       1        1     0.00   bortmiå
       1        1     0.00   bortrager
       4        3    25.00   bortrã
       3        3     0.00   borttappar
       3        3     0.00   borttyna
       2        1    50.00   bortå
       3        3     0.00   bos
       2        2     0.00   bot
       1        1     0.00   botade
       1        1     0.00   botat
       1        1     0.00   bothas
       3        3     0.00   botnicum
       3        3     0.00   botten
       2        2     0.00   botwid
       2        2     0.00   botwids
       8        8     0.00   bouillon
       5        5     0.00   boå
       3        3     0.00   bra
       1        1     0.00   brabandå
       3        3     0.00   bracht
       1        1     0.00   brackt
       2        2     0.00   braf
       3        3     0.00   brakte
       1        1     0.00   brazile
       4        4     0.00   braå
       1        1     0.00   brede
       1        1     0.00   brema
       1        1     0.00   bremen
       4        4     0.00   brennã
       1        1     0.00   breå
       2        0   100.00   bringa
       2        1    50.00   bringar
       5        4    20.00   bringas
       1        0   100.00   brinna
       1        1     0.00   brinnande
       5        5     0.00   bris
       4        4     0.00   briã
       4        4     0.00   briå
       1        0   100.00   brocader
       2        1    50.00   broder
       1        0   100.00   broders
       4        4     0.00   brodren
       3        3     0.00   bron
       1        1     0.00   brott
      10       10     0.00   bru
       3        3     0.00   bruk
      15       13    13.33   bruka
       5        3    40.00   brukar
      13       11    15.38   brukas
       4        3    25.00   brukeliga
       4        4     0.00   bruket
       1        1     0.00   brul
       4        3    25.00   brun
       4        4     0.00   bruna
       4        4     0.00   brunachtig
       8        8     0.00   brunn
       1        1     0.00   brunnar
       1        0   100.00   brunnarna
      30       28     6.67   brunnen
       1        1     0.00   brunner
       1        1     0.00   brunno
       6        5    16.67   brunns
       5        4    20.00   bruns
       5        5     0.00   brunå
       1        1     0.00   bruuk
       1        1     0.00   brwnare
       2        2     0.00   brynen
       4        4     0.00   bryter
       1        1     0.00   brytes
       3        3     0.00   brytning
      34       28    17.65   brã
       4        4     0.00   budhit
       3        3     0.00   budit
       2        2     0.00   bukar
       1        1     0.00   buken
       4        4     0.00   bukig
       1        1     0.00   bukref
       1        1     0.00   bulbocodium
       4        4     0.00   bund
       7        7     0.00   bundit
       1        0   100.00   bur
       2        2     0.00   burgrefwe
       4        4     0.00   burgundien
       4        4     0.00   burit
       8        8     0.00   buriå
       1        1     0.00   bygd
       2        0   100.00   bygde
       1        1     0.00   bygden
     276      216    21.74   bã
      45       40    11.11   c
      16       16     0.00   ca
       2        2     0.00   cabeliaw
       2        2     0.00   caffã
       3        3     0.00   cal
       4        3    25.00   calculationer
       4        4     0.00   cam
       1        0   100.00   camererare
       4        4     0.00   campanien
       2        2     0.00   campher
       2        1    50.00   campherten
       2        1    50.00   camphertens
       2        2     0.00   cancer
       1        0   100.00   candela
       5        5     0.00   canel
       4        4     0.00   cani
       8        8     0.00   caniner
       3        2    33.33   canonizerade
      25       16    36.00   cap
       1        1     0.00   capel
       8        8     0.00   capella
       1        1     0.00   capi
       1        1     0.00   capit
       8        8     0.00   capitainen
       3        3     0.00   capitel
       1        1     0.00   capitulo
       1        1     0.00   cappadocia
       4        4     0.00   capua
       3        3     0.00   car
       2        2     0.00   caratum
       1        1     0.00   cariophilli
      10        6    40.00   carl
       4        4     0.00   carlawagn
       7        7     0.00   carolus
       1        1     0.00   carpzovius
       1        1     0.00   carthamus
       2        2     0.00   catharinas
       4        4     0.00   catholiå
       4        4     0.00   cauda
       1        1     0.00   cavalerie
      14       14     0.00   caå
       1        1     0.00   ce
       1        1     0.00   cemb
       1        1     0.00   cenates
       1        1     0.00   cenhã
       1        1     0.00   cens
       4        4     0.00   cent
       2        2     0.00   centaurea
       4        4     0.00   cente
       1        1     0.00   cephalus
       1        1     0.00   ceptam
       1        1     0.00   cercifis
       1        1     0.00   cerebro
       4        4     0.00   certepartie
       3        3     0.00   cettina
       1        1     0.00   cgen
       2        2     0.00   ch
       1        1     0.00   chamaden
       2        2     0.00   chamillblomå
       2        2     0.00   chancert
       1        1     0.00   chaos
       1        1     0.00   char
       1        1     0.00   charpe
       1        1     0.00   chata
       4        4     0.00   che
       2        2     0.00   chelidonium
       1        0   100.00   chnade
       4        4     0.00   chocolade
       4        4     0.00   chri
      42       42     0.00   chriå
       9        6    33.33   cht
       2        1    50.00   chta
       1        1     0.00   chtad
       2        2     0.00   chte
       2        2     0.00   chter
       2        2     0.00   chtig
       1        0   100.00   chtigaå
       5        4    20.00   chtige
       2        2     0.00   chtigheet
       1        1     0.00   chtning
       1        1     0.00   ciplar
       2        2     0.00   cit
       1        1     0.00   citron
       1        1     0.00   cives
       3        0   100.00   ck
      13       12     7.69   cka
       2        2     0.00   ckar
       2        2     0.00   ckars
       9        8    11.11   ckelig
       4        3    25.00   ckelige
       4        4     0.00   ckeligit
       4        3    25.00   cker
       1        1     0.00   cket
       5        5     0.00   ckia
       4        3    25.00   ckligt
       1        1     0.00   ckn
       1        0   100.00   ckning
      11       10     9.09   ckt
       1        0   100.00   ckta
       6        5    16.67   ckte
       1        1     0.00   cktelå
       3        3     0.00   cktes
       3        3     0.00   ckå
       3        3     0.00   cl
       5        5     0.00   clara
       4        4     0.00   clauå
       1        1     0.00   claã
       4        4     0.00   claå
       4        4     0.00   clinum
       1        1     0.00   clyå
       1        1     0.00   colique
       1        1     0.00   collium
       1        1     0.00   columella
       1        1     0.00   come
      10       10     0.00   comet
      10        9    10.00   cometen
       9        9     0.00   cometens
      18       18     0.00   cometerne
       1        1     0.00   commandeur
       2        1    50.00   commendation
       1        1     0.00   compagnie
      25       17    32.00   compagniet
       5        5     0.00   compagniets
       2        2     0.00   compoå
       1        1     0.00   con
       1        1     0.00   conferera
       1        1     0.00   coniunc
       1        1     0.00   coniunctions
       1        1     0.00   contreå
       4        4     0.00   contro
      11       11     0.00   conå
       1        1     0.00   copum
       1        1     0.00   cordial
       4        4     0.00   cornucopia
       2        2     0.00   cornutum
       2        2     0.00   corol
       3        3     0.00   corolla
       2        2     0.00   corona
       1        1     0.00   corporis
       4        4     0.00   cracow
       4        4     0.00   credit
       1        1     0.00   crenato
       4        4     0.00   creta
       1        1     0.00   crinum
       1        1     0.00   cript
       1        1     0.00   criå
       3        2    33.33   croater
       4        4     0.00   cronan
      12       12     0.00   cronans
       4        4     0.00   cronones
       4        4     0.00   cruciatim
       1        1     0.00   cryå
       1        1     0.00   cu
       1        1     0.00   cue
       4        4     0.00   cuit
       3        3     0.00   culoå
       7        7     0.00   cum
       3        2    33.33   cupid
       6        6     0.00   cupido
       1        1     0.00   curen
       2        2     0.00   curer
       4        4     0.00   curerar
       4        4     0.00   curie
       2        2     0.00   curå
       2        2     0.00   cus
       1        1     0.00   cuspi
       4        4     0.00   cuå
       1        1     0.00   cyani
       2        2     0.00   cynips
       3        3     0.00   cã
      91       58    36.26   d
      46       42     8.70   da
       4        4     0.00   dachtig
       6        6     0.00   dag
      28       25    10.71   dagar
       1        0   100.00   dageliga
       9        7    22.22   dageligen
       6        4    33.33   dagen
       2        2     0.00   dagg
      15       15     0.00   dagh
       8        8     0.00   daghar
       4        4     0.00   daghelighan
       4        3    25.00   dagligh
       2        2     0.00   dalar
       4        4     0.00   dalarna
       3        3     0.00   dalarne
       2        2     0.00   dalekarlarna
       2        2     0.00   dalekarlarnas
       2        2     0.00   dalen
      16       12    25.00   daler
       3        3     0.00   dalmatien
       4        4     0.00   dalmatiens
       4        4     0.00   dalom
       1        1     0.00   dammen
       1        1     0.00   damnoå
       1        1     0.00   damomi
      51       37    27.45   dan
      11        9    18.18   dana
       5        3    40.00   dande
      39       28    28.21   dane
       1        1     0.00   danhav
       2        1    50.00   danna
       1        0   100.00   danne
      11       11     0.00   dannemark
      49       38    22.45   dant
       4        3    25.00   dantil
      14       14     0.00   dar
       1        1     0.00   darna
       2        2     0.00   dat
       5        4    20.00   dd
       2        2     0.00   ddar
       9        7    22.22   dde
     382      337    11.78   de
       4        4     0.00   debet
       5        5     0.00   debiten
       1        1     0.00   decem
       3        3     0.00   december
       1        1     0.00   declinat
       1        1     0.00   deeg
       1        1     0.00   deel
       4        3    25.00   deele
       4        3    25.00   deelen
       4        4     0.00   deelningz
       1        1     0.00   deelã
       1        1     0.00   deerunt
       2        2     0.00   deg
       4        4     0.00   degrã
