UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  263263   Characters
  243767   Errors
    7.41%  Accuracy

     563   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.21%  Characters Marked
   10.15%  Accuracy After Correction

     Ins    Subst      Del   Errors
      56     1571     5610     7237   Marked
   18161   138712    79657   236530   Unmarked
   18217   140283    85267   243767   Total

   Count   Missed   %Right
      59        0   {w}-{}
      59        0   {}-{k}
      58        0   {}-{en}
      58        0   {}-{er}
      56        0   {}-{I ſkuämmen ut henne oc...}
      54        0   {f}-{}
      54        0   {m}-{ſ}
      54        0   {som}-{och}
      54        0   {s}-{n}
      54        0   {s}-{t}
      54        0   {}-{ſt}
      53        0   {d}-{t}
      52        0   {g}-{n}
      52        0   {j}-{Ehuru i långden. Rin ſ...}
      52        0   {m}-{ch}
      52        0   {n}-{,}
      52        0   {w}-{ſ}
      52        0   {}-{an}
      52        0   {}-{na}
      52        0   {�}-{�}
      51        0   {så}-{och}
      51        0   {}-{he- gg fålle, törjag w...}
      50        0   {h}-{ſ}
      50        0   {}-{ti}
      49        0   {d}-{n}
      49        0   {}-{I giören ett med mig, �...}
      49        0   {}-{S00S0000000000000LS00000...}
      48        0   {}-{ ſ}
      48        0   {}-{ar}
      48        0   {}-{at }
      48        0   {}-{n }
      47        0   {.<\n>}-{n ändan at de ſkole be...}
      47        0   {<\n>}-{n ändan at de ſkole be...}
      47        0   {s}-{faſt än däſan ſkull...}
      47        0   {s}-{f}
      46        0   {f}-{ſ}
      46        0   {}-{ härdt, ſä läto de b...}
      46        0   {}-{ i ſkymnmmgen hade be- ...}
      46        0   {}-{et}
      45        0   {}-{ſk}
      45        0   {}-{ſom }
      44        0   {.}-{}
      44        0   {l}-{ſ}
      44        0   {}-{förut, at jag lårer f�...}
      44        0   {}-{t,}
      43        0   {,}-{n}
      43        0   {<\n>}-{enr hafwäiot håde inge...}
      43        0   {o}-{}
      43        0   {}-{b}
      42       42   {}-{F~oo SodKda 2p2 r2 o e2~...}
      42       42   {}-{jag omſider waknade ~ER...}
      42        0   {,}-{t}
      42        0   {p}-{kan intet annat n bcklag...}
      42        0   {}-{ a}
      42        0   {}-{ huru de ſkull båxga �...}
      42        0   {�}-{�}
      42        0   {å}-{a}
      41       41   {y}-{dra öA2Limsr ~ 4 . ä B...}
      41       41   {}-{ſomm är wär a~ EEEEEE...}
      41        0   {.<\n>}-{are är en Afſkrifft af...}
      41        0   {n}-{d}
      41        0   {o}-{a}
      41        0   {}-{H}
      41        0   {}-{d alla åtſkillige omſ...}
      41        0   {}-{ſom mm ldt. ras förmä...}
      40        0   {de}-{}
      40        0   {d}-{m}
      40        0   {s}-{l}
      40        0   {t}-{ſ}
      40        0   {}-{SStESSS2ESG2RBSBGEGRSBLe...}
      40        0   {}-{når gmildaräſare fäl...}
      40        0   {}-{reratkunngäſwkmyäld�...}
      39       39   {}-{~Berel. Domaren ſkyller...}
      39        0   {det}-{och}
      39        0   {m}-{d}
      39        0   {s}-{d}
      39        0   {s}-{w}
      39        0   {}-{kommer til Ehr, ſom en ...}
      38       38   {k}-{- ~2 SSRSBSEG2GESBSESBS2...}
      38        0   {ch}-{m}
      38        0   {d}-{r}
      38        0   {n}-{mm}
      38        0   {}-{2SESG3EEERSLSBiS2G22G2SE...}
      38        0   {}-{k-omm- kalladeSedoläran...}
      38        0   {}-{ra}
      38        0   {}-{umerationetn ta- maſiuk...}
      38        0   {}-{ö}
      37       37   {}-{a~E E 2 6 EE6EEE EE dan ...}
      37       37   {}-{d tl annat? lan hon an- ...}
      37       37   {�}-{�~-- Lö-ö-S2S I ſå d...}
      37        0   {.<\n>}-{t de ſkole betiena ſig...}
      37        0   {}-{ar ſanm- ſå dyrbargå...}
      37        0   {}-{r ända Striden tilſtå...}
      37        0   {�}-{�friga mina anhrr wara f...}
      36        0   {jag}-{och}
      36        0   {med}-{och}
      36        0   {s}-{r}
      36        0   {}-{ h}
      36        0   {}-{ga}
      36        0   {}-{ha}
      36        0   {}-{ntet annat n bckla}
      36        0   {}-{t }
      36        0   {}-{ta}
      36        0   {}-{te}
      36        0   {}-{tt}
      36        0   {}-{å}
      36        0   {}-{ſåkerägendom tildet A...}
      36        0   {}-{ſå}
      36        0   {�s}-{�ſ}
      35        0   {m}-{n}
      35        0   {n}-{f}
      35        0   {s}-{h}
      35        0   {}-{- nia är l ropuei etoel...}
      35        0   {}-{k f s) ssfsffssr sfss- s...}
      34        0   {}-{0000020S000S00S05000D0S0...}
      34        0   {}-{e,}
      34        0   {}-{il}
      34        0   {}-{ſamma ſått ſöfwa SS...}
      33        0   {h}-{k}
      33        0   {j}-{}
      33        0   {s}-{m}
      33        0   {u}-{}
      33        0   {}-{ſa}
      33        0   {}-{ſo}
      32        0   {,}-{a}
      32        0   {b}-{}
      32        0   {de}-{a}
      32        0   {d}-{ſ}
      32        0   {e}-{o}
      32        0   {t}-{d}
      32        0   {w}-{f}
      32        0   {}-{ d}
      32        0   {}-{aS SEESESSSSEsESS2HF2F2F...}
      32        0   {}-{attian och hennes intere...}
      32        0   {}-{cketblif- hafwa silkrsKR...}
      32        0   {}-{i landet. Du ſkallockwe...}
      32        0   {}-{i }
      32        0   {}-{ig}
      32        0   {}-{koliticl2) E6E2REEEEE EE...}
      32        0   {}-{llS ochähoelle. Ehuru a...}
      32        0   {}-{ne}
      32        0   {}-{sllbenratdoCtlnlror Rm H...}
      32        0   {}-{tGtEBEG22SSSGGRSSGESEB �...}
      31       31   {b}-{-------~~.~~ -il -~~ ~l ...}
      31       31   {}-{S~Rina Förmån frägade...}
      31       31   {}-{~EEEESRE2BE2222 EB2E02) ...}
      31        0   {d}-{g}
      31        0   {k}-{}
      31        0   {r}-{d}
      30        0   {.<\n>}-{ilde-}
      30        0   {P}-{om jag idag utan nttydni...}
      30        0   {e}-{trodd,ſom}
      30        0   {in}-{ ge- 2SSLLS222ERS3 ſå ...}
      30        0   {ja}-{SSEEESSSSSEES2RS2SESBRSB...}
      30        0   {n}-{l}
      30        0   {och}-{han}
      30        0   {s}-{p}
      30        0   {t}-{,}
      30        0   {t}-{g}
      30        0   {}-{ du wil taat wära Fdrf�...}
      30        0   {}-{, }
      30        0   {}-{ad}
      30        0   {}-{lle}
      30        0   {}-{mma}
      30        0   {}-{nde}
      30        0   {}-{och andra Delen af Hans ...}
      30        0   {}-{om}
      30        0   {}-{re}
      30        0   {}-{ſi}
      29        0   {,}-{.}
      29        0   {b}-{d}
      29        0   {i}-{a}
      29        0   {n}-{ }
      29        0   {sw}-{defie Herr krenmenret or...}
      29        0   {}-{Ella ras förmän och ny...}
      29        0   {}-{arochförhål- förnufft...}
      29        0   {}-{emſke ſom kalla Ldboni...}
      29        0   {}-{wande uligNänad. The ſ...}
      28        0   {at}-{ſom}
      28        0   {a}-{g}
      28        0   {a}-{i}
      28        0   {a}-{ä}
      28        0   {cke öfwerherren kommo h...}-{ntryckning ſå dyrbarg�...}
      28        0   {e}-{,}
      28        0   {g}-{ſ}
      28        0   {och}-{ſig}
      28        0   {s}-{1 al. mening, mon ſag k...}
      28        0   {}-{in}
      28        0   {}-{jag giordtmin ſkyldighe...}
      28        0   {}-{kade lhonom at den ſom ...}
      28        0   {}-{la}
      28        0   {}-{och mren, ty den ena del...}
      28        0   {}-{och }
      28        0   {}-{ä}
      28        0   {�}-{�r}
      27       27   {n}-{- a pG) Jm. o- ~ - atrio...}
      27        0   {, s}-{ ſ}
      27        0   {Inge}-{B6GS6SGBBELS oSB2B2GEBSS...}
      27        0   {Nä}-{ockofta Huſet kaſtat o...}
      27        0   {V}-{ochheherſka bruka och n...}
      27        0   {d}-{l}
      27        0   {e}-{r}
      27        0   {fnad. Den som i sitt sam...}-{tſkierſåfleradagar,t�...}
      27        0   {f}-{l}
      27        0   {f}-{n}
      27        0   {m}-{at de ſkole betiena ſi...}
      27        0   {m}-{int}
      27        0   {n}-{m}
      27        0   {t}-{s}
      27        0   {}-{fwer. aBBBBBy- B --BBB. ...}
      27        0   {}-{n bcklaga at en te ſkul...}
      27        0   {}-{nu ſa ſlug, at til Er ...}
      27        0   {}-{och wågade ſin L-S-S-�...}
      27        0   {}-{ſimmmma.}
      26        0   {<\n>}-{bsrgnetliltorier,atdealt...}
      26        0   {a Th}-{unngäſwkmyäld�<9F>tms...}
      26        0   {a}-{de}
      26        0   {a}-{å}
      26        0   {a}-{ſ}
      26        0   {de Slott, som Folcket s�...}-{kundeſielfägaſtttdage...}
      26        0   {h}-{d}
      26        0   {s}-{de}
      26        0   {t}-{m}
      26        0   {}-{ m}
      26        0   {}-{ch wårt mått omät- o�...}
      26        0   {}-{c}
      26        0   {}-{förnuffttil }
      26        0   {}-{ge}
      26        0   {}-{han ſkal lefwg. nat war...}
      26        0   {}-{le}
      26        0   {}-{n ?ril pk dentredieelen ...}
      26        0   {}-{n,}
      26        0   {}-{och nyttiadenſimmmma. d...}
      26        0   {}-{p}
      26        0   {}-{y}
      26        0   {}-{ödwåndigtfy- ll- wil d...}
      26        0   {}-{ſka wäl, at han anſt�...}
      25       25   {F}-{a~ 62EEEE6R6 E E6 nom. n...}
      25        0   {,}-{e}
      25        0   {a ögneblicket stiger up}-{timmer, ſönmäroängla...}
      25        0   {a}-{,}
      25        0   {blifwer innom sina skran...}-{ochlaſt,ſåätſFol}
      25        0   {l}-{r}
      25        0   {s}-{- - - blifwit nägra Tun...}
      25        0   {s}-{af o�<9F>. Intet wl du �...}
      25        0   {s}-{a}
      25        0   {w}-{t}
      25        0   {}-{ och }
      25        0   {}-{- a e - 2 - 2 per r aler...}
      25        0   {}-{heder. öfwerlågga omm ...}
      25        0   {}-{r htymplg- förnuffttil ...}
      25        0   {}-{roch Handtwårkare änd�...}
      25        0   {}-{wors ſom behagg derpå ...}
      25        0   {}-{ſå }
      24       24   {på detta Rådet: Fria}-{a~26CC62CE26222E23BEEC23}
      24       24   {}-{ſinakadewäl ~RärettFe}
      24        0   {, - - - Fl. 24000000. - }-{wajeEdrarſ}
      24        0   {Diu}-{Bergſten och falſka ä}
      24        0   {D}-{H}
      24        0   {at}-{och}
      24        0   {a}-{o}
      24        0   {bla}-{a gickmäſtutpä Kroppe}
      24        0   {de}-{ſ}
      24        0   {d}-{b}
      24        0   {d}-{ri wägenr hafwäiot hå}
      24        0   {he}-{d,2 ffnmm-n AL-ou1uu1-1 }
      24        0   {i}-{och}
      24        0   {l}-{n}
      24        0   {mycket.<\n>KUNDGI�<96>RE...}-{alting ltkſonm Iröknar}
      24        0   {n}-{s}
      24        0   {och}-{är}
      24        0   {så}-{ſa}
      24        0   {så}-{ſom}
      24        0   {t }-{}
      24        0   {ts betracktelser.<\n>Om ...}-{ ſom är i Siåftſkap}
      24        0   {t}-{w}
      24        0   {u}-{a}
      24        0   {}-{ w}
      24        0   {}-{7o E2EEEFEE2E6E6 fSFFjar}
      24        0   {}-{S}
      24        0   {}-{at en ånnu giäſtr fra}
      24        0   {}-{cke}
      24        0   {}-{der}
      24        0   {}-{faſeliga i lpſhnen, ſ}
      24        0   {}-{hw}
      24        0   {}-{j}
      24        0   {}-{lig}
      24        0   {}-{nuffttil}
      24        0   {}-{nſimmmma. gtsintetläng}
      24        0   {}-{och}
      24        0   {}-{rförwig}
      24        0   {}-{til}
      24        0   {}-{ut}
      23       23   {N}-{~~ a? med Laſter och D}
      23        0   {de, nu nedrige, nu blid}-{ärſåwalhn widlagſak}
      23        0   {f}-{r}
      23        0   {förm}-{han ſig i lighet, bli }
      23        0   {r}-{,}
      23        0   {r}-{m}
      23        0   {}-{ 2EE2EEEER2EER2EE Hlår}
      23        0   {}-{ han, def�<9F>e äro nå...}
      23        0   {}-{ tolſtſlut blifwerang}
      23        0   {}-{bwad jag ſkall ſwara }
      23        0   {}-{dewidallatilfällenhans}
      23        0   {}-{l panicfarare. Ach, ſa}
      23        0   {}-{r mig. I detſam- henne}
      23        0   {}-{ren wilſe: Hen lädeAl}
      23        0   {}-{äro altett, ochårum. }
      23        0   {}-{ſag kan förſtä, hwa}
      23        0   {}-{ſom Jaog----. bruka oc}
      23        0   {}-{ſom a hellaberg og tor}
      23        0   {}-{ſå hade en dyfwel, ſ}
      22       22   {samt befordrade både}-{t pocich0. ~ - atriot.}
      22        0   { }-{n}
      22        0   {-lystnad hos dem, hwil}-{tnnen ſiåtrorſagdoc}
      22        0   {<\n>}-{}
      22        0   {D}-{Lärdas antahl; bruka }
      22        0   {Han (Vespasianus) skal}-{högt och ädelt Llde.}
      22        0   {Herr Argus.<\n>Hos följ...}-{ſåofta meddetallmån}
      22        0   {S}-{}
      22        0   {Tull-Arrende-Societete}-{hans befähl, ty ſcda}
      22        0   {a}-{er}
      22        0   {c.<\n>}-{iena ſig dåraftilde-}
      22        0   {d}-{H}
      22        0   {er}-{bå - glp-fnno ſ,y sj}
      22        0   {er}-{}
      22        0   {e}-{i}
      22        0   {f}-{h}
      22        0   {f}-{t}
      22        0   {g}-{f}
      22        0   {h}-{SCESC C2C E6ECE3EE6 gi}
      22        0   {kall}-{är bunden wid det Kre}
      22        0   {l Fruentimmers fåfeng}-{rpå.Sädantſkal komm}
      22        0   {l}-{f}
      22        0   {m}-{E5EEEEEETEEEEEEE25E SR}
      22        0   {m}-{h}
      22        0   {m}-{r}
      22        0   {na}-{}
      22        0   {n}-{fft af ettref ſom kom}
      22        0   {oc}-{}
      22        0   {r}-{ſ}
      22        0   {s}-{bädehonomochflee den }
      22        0   {s}-{g}
      22        0   {t}-{de}
      22        0   {t}-{ſmå Barnen framkommo}
      22        0   {}-{ warit ttwidſkiepelig}
      22        0   {}-{.KoyparMet. kroEumerat}
      22        0   {}-{:}
      22        0   {}-{R}
      22        0   {}-{Tij den Swänſka u-. }
      22        0   {}-{at den Hagen få ſee }
      22        0   {}-{da pä ho- rwara Husbo}
      22        0   {}-{g,}
      22        0   {}-{g- ärkan, at de ſtä}
      22        0   {}-{leti Bohlen. Ingen fic}
      22        0   {}-{män och ny}
      22        0   {}-{rjförwäfjas,och ras }
      22        0   {}-{we}
      22        0   {}-{äſwkmyäld�<9F>tmstſi...}
      22        0   {äs}-{ma lmilio ſom Herr mi}
      21       21   {fö}-{~4Sh y2o4 oy - ~ - at}
      21       21   {icke ord}-{a~ EFEEE2E3EEEEF2EE2E}
      21       21   {}-{ ſpg Ehuru ~ 5 och d}
      21        0   { Kullbyttskicket, had}-{-,a, af na ta, anting}
      21        0   { fo}-{kundedejumedheſkiede}
      21        0   { som föll. Ja du kan}-{afriſkkufftochkläd-}
      21        0   {,}-{r}
      21        0   {C}-{ſkole betiena ſig d}
      21        0   {M}-{}
      21        0   {Uphofsm}-{detfallitiRaſerie- F}
      21        0   {a}-{t}
      21        0   {de}-{och}
      21        0   {d}-{int}
      21        0   {em}-{wad tokar I Hwad för}
      21        0   {fr}-{rmän och nytta, kan }
      21        0   {helig Man, der sielf}-{at oumereratkunngäſ}
      21        0   {h}-{H}
      21        0   {k}-{h}
      21        0   {lefwa}-{ſom är ſå ſkiön}
      21        0   {ligen, dogmatice och}-{- ſktäl eller wilja}
      21        0   {lls-Wett, men dessa}-{rkt, på ſittſätt,}
      21        0   {l}-{t}
      21        0   {myck}-{Stenar ſå utprälad}
      21        0   {och. lyckelig. Reger}-{dem anförtrodd,ſom }
      21        0   {r}-{ningen, atlefwa iblan}
      21        0   {skapet, hw}-{- SEC2EEEEEEEEEEEEE6 }
      21        0   {skulle Menniskians}-{ua äE6EESC6EEESC6E6E}
      21        0   {s}-{rna man gafEderfrän }
      21        0   {s}-{å jag ſmtt tmthu ſ}
      21        0   {t}-{f}
      21        0   {}-{ uplyfftefFru�<9F>ärſk}
      21        0   {}-{ckarochförhål- för}
      21        0   {}-{dlareharſtörrelycka}
      21        0   {}-{en,}
      21        0   {}-{gen}
      21        0   {}-{ha ſa }
      21        0   {}-{len}
      21        0   {}-{ning. ſå dyrbargåf}
      21        0   {}-{r0-. Ett annat afblld}
      21        0   {}-{tet}
      21        0   {}-{woro ganſka olika fr}
      21        0   {}-{är}
      21        0   {}-{ſtora Eudens wälmen}
      21        0   {�? Hwi frågen I inte}-{�rſidſtaSammankomſ}
      20       20   {i}-{ pä halſcn. ~De ö}
      20       20   {trifwes intet gerna}-{~EEEREEEERSEEEsSEE5S}
      20        0   { d}-{}
      20        0   {-O}-{ lågga ſig iſin E}
      20        0   {Förnufft! huru skal}-{omtalade, bekymren I}
      20        0   {Tull-}-{förnöta min tid. S}
      20        0   {Wisor. I någre Hus,}-{ en alwarſamm triag}
      20        0   {at hushålla på sin}-{hlireſfterjef- SRed}
      20        0   {b}-{h}
      20        0   {det Gud. Ney, de wo}-{En förmufftigkäſa}
      20        0   {en}-{}
      20        0   {e}-{ åldrigſåſåila,}
      20        0   {g}-{höra dttſtora läp}
      20        0   {g}-{r}
      20        0   {h hans Fru Måttelig}-{llieſt, ffter ſom }
      20        0   {h}-{icke warit i bruk fr}
      20        0   {h}-{ke}
      20        0   {j}-{ſ}
      20        0   {k}-{ſ}
      20        0   {lat Ehr papegöyor,<\n>}-{p-fnno ſ,y sj.4 tsI}
      20        0   {llskapsliks wanryckt}-{ndan: förnuffttil d}
      20        0   {l}-{ig}
      20        0   {m}-{t}
      20        0   {n}-{r,}
      20        0   {n}-{ſ}
      20        0   {om}-{}
      20        0   {p}-{ſ}
      20        0   {rfwet i försåt fö}-{n jjonſtenat mmſit}
      20        0   {r}-{g}
      20        0   {r}-{l}
      20        0   {s öfwer Hufwud, at}-{ſkoch bunden Tiger:}
      20        0   {sammans ju förr ju }-{n årwåtdtntvmmita}
      20        0   {sitt Folck med glad}-{Kärlekä-EBiſor, j}
      20        0   {sk}-{ſ}
      20        0   {ss}-{fi}
      20        0   {stora Hus och lägg}-{friſkt, derligare, }
      20        0   {s}-{ hankommerlyckeligen}
      20        0   {s}-{för}
      20        0   {t}-{a}
      20        0   {t}-{l}
      20        0   {u}-{mma kädrrel�<9F>honlen}
      20        0   {wilja inbilla Folket}-{ho- öpsfo)nddbå -}
      20        0   {w}-{h}
      20        0   {}-{ bidrog til dlawitet}
      20        0   {}-{ ſi}
      20        0   {}-{ ſkulle Renniſkian}
      20        0   {}-{Der- ſannſkylliga }
      20        0   {}-{a ſi}
      20        0   {}-{at}
      20        0   {}-{dAaji, ochhela Rärc}
      20        0   {}-{da}
      20        0   {}-{det ſkal med Suds h}
      20        0   {}-{hål- förnuffttil d}
      20        0   {}-{icke }
      20        0   {}-{llS ochähoelle. Ehu}
      20        0   {}-{ll}
      20        0   {}-{med }
      20        0   {}-{me}
      20        0   {}-{mjulie, a innan en t}
      20        0   {}-{mt ut i Swerige, ſa}
      20        0   {}-{ng}
      20        0   {}-{no}
      20        0   {}-{ra,ſom Huſet i Bra}
      20        0   {}-{til ſlut ſäſnart}
      20        0   {}-{warsinſöfwandeSpel}
      20        0   {}-{än mecl2.i, ſaſt }
      20        0   {}-{ſig }
      20        0   {}-{ſikt, det ſFolket }
      20        0   {}-{ſom}
      20        0   {å}-{}
      20        0   {ö}-{an- pFolkochpenninga}
      19       19   {försökt. Den som}-{R R R~~~~~~~~~~~~.~}
      19       19   {med all uptänkelig}-{anſr ſag med ~~F}
      19        0   { Orthodox, &c.<\n>Herr}-{ta ſaken ifitänkt}
      19        0   { ähran at berätta}-{om god hushällning}
      19        0   {,<\n>}-{a ſig dåraftilde-}
      19        0   {,}-{-}
      19        0   {Ar}-{ſom wid alla åtſ}
      19        0   {Hwar och en Gesäll}-{fädältoratiamer}
      19        0   {Interesse och skack}-{13 yn,uli�<9F>iy}
      19        0   {K}-{rffter, hwi han ſl}
      19        0   {T}-{htymplg- förnufftt}
      19        0   {alw}-{är ſå ſkiön, h}
      19        0   {eter Wärckstelligh}-{wad han då, ſrord}
      19        0   {ett steg utan han b}-{härkommadeſtåt}
      19        0   {e}-{ }
      19        0   {f}-{g}
      19        0   {glömd<\n>Nögd lefwer}-{wara partiſk.}
      19        0   {han<\n>}-{af ettref ſom kom-}
      19        0   {hon platt intet omt}-{willeſåſäija: J}
      19        0   {h}-{f}
      19        0   {lsignad skara af un}-{r war mig upochſå}
      19        0   {l}-{de ingeniyriv2 Rntt}
      19        0   {l}-{g}
      19        0   {lärd och storsnork}-{Kiſte.Ryckel, ty h}
      19        0   {på en präcktig S}-{atjagſkullegöraſ}
      19        0   {på halsen? Dock, k}-{LſRunn, ochjaghopp}
      19        0   {r}-{l jag kom til at ſ}
      19        0   {sammandragit, sking}-{triag och lårer wa}
      19        0   {s}-{borde wara. Sij, ſ}
      19        0   {s}-{långe denna Frunſ}
      19        0   {s}-{ndeRann, blefmerabe}
      19        0   {tilbediare, �<84>lskar}-{Sögacktningl Ren d}
      19        0   {ur �<85>lderdomen, och}-{ſammans, ty för}
      19        0   {}-{, ärAfwundenlikaſ}
      19        0   {}-{Det ſkal fuller ſ}
      19        0   {}-{Häſtar .twiflar h}
      19        0   {}-{an at de ſkole bet}
      19        0   {}-{fj Rum, trampatdety}
      19        0   {}-{gen: Etfwes ttl- br}
      19        0   {}-{k-Papper 1 aler, oc}
      19        0   {}-{kom derpå i llnder}
      19        0   {}-{l äga 10000 Lallle}
      19        0   {}-{lig äpperir, ſå }
      19        0   {}-{och dmtaralilt 6 Mr}
      19        0   {}-{träng- FFag mä be}
      19        0   {}-{ſka ARärck, ochku}
      19        0   {}-{ſå dyrbargåfwa b}
      19        0   {�n Dubbel-�<96>hl.<\n>Ha}-{�rfilar honom på e}
      19        0   {� god Philosophe, a}-{�t}
      18       18   {<\n>(}-{ a~a2 o L2äL e0Bo}
      18       18   {om}-{ ~2~E6CEEEE2EE2N3d}
      18       18   {ssu}-{ ~EEE2FEFE ERE2EE }
      18       18   {}-{a~nrd -b ennndmiä}
      18        0   { wid �<96>ster-Siön,}-{nefterſom hårils}
      18        0   { }-{t}
      18        0   {, wissa förbund, }-{äkanågonn,ochſg}
      18        0   {,}-{s}
      18        0   {-------- hwart nu?}-{denna äilim- lig.}
      18        0   {--<\n>}-{fnno ſ,y sj.4 tsI}
      18        0   {.}-{,}
      18        0   {.}-{n}
      18        0   {: Kommer hit, sad}-{yndigt Bälbekonmm}
      18        0   {Dum}-{wålfårdförsRike}
      18        0   {D}-{d}
      18        0   {H}-{at Tuharmiſ�<9F>hagd}
      18        0   {Par.<\n>FRIEDRICH.}-{ä( 24A4.. t. älr}
      18        0   {P}-{}
      18        0   {S}-{lårer wara af ſa}
      18        0   {S}-{ſ}
      18        0   {a, Den som i wisd}-{,ſtoltdråckt,ſt}
      18        0   {ater kommit, som}-{mig förEhrſkill?}
      18        0   {a}-{för åtlöye, ock}
      18        0   {c}-{om. hon ſå älſ}
      18        0   {e}-{t}
      18        0   {e}-{wa wi dock ſomlä}
      18        0   {faselig Theologisk}-{m d betänkande,}
      18        0   {f}-{de}
      18        0   {f}-{w}
      18        0   {genskiuta de}-{SE3EEEEEEEE2NsEE2E}
      18        0   {han altid tuggar.<\n>}-{}
      18        0   {ha}-{de}
      18        0   {henn}-{når at jagjuſt w}
      18        0   {hw}-{}
      18        0   {h}-{w}
      18        0   {igenom hwilkas hä}-{anförtrodd,ſom i}
      18        0   {intet tillfälle, }-{upfriſkade ganſk}
      18        0   {i}-{- förſök, äfwe}
      18        0   {l}-{d}
      18        0   {mit från London:<\n>}-{-}
      18        0   {m}-{w}
      18        0   {n genwägen,}-{tidzfördrifblifwa}
      18        0   {n.<\n>}-{f ettref ſom kom-}
      18        0   {nom underkufwad.<\n>N}-{ gagneli- trogna d}
      18        0   {n}-{de}
      18        0   {n}-{lla}
      18        0   {och}-{det}
      18        0   {och}-{jag}
      18        0   {och}-{på}
      18        0   {oc}-{ Härafſerdu nu, }
      18        0   {ofö}-{hlindt ut, det and}
      18        0   {on, är säkert at}-{e ſkullohafwa ge-}
      18        0   {r,}-{}
      18        0   {randes Hufwud-Hår}-{ om ſin hårkomft}
      18        0   {r}-{s}
      18        0   {rä}-{ping, 6 ll2el afMu}
      18        0   {salighet och ingen}-{a wår ſFrederika}
      18        0   {sig wara skräckel}-{redan ſipit up ſ}
      18        0   {som}-{jag}
      18        0   {so}-{ſd}
      18        0   {ss}-{f�<9F>}
      18        0   {straffade.)<\n>Du kan}-{och Eöta Berſon,}
      18        0   {st}-{trogen helſning.A}
      18        0   {s}-{ſi}
      18        0   {s}-{ſt}
      18        0   {sällt.<\n>Store.}-{Ehuru exrd)e ſnnf}
      18        0   {t}-{.}
      18        0   {u}-{lnllw, ellerför- }
      18        0   {y}-{e Rån, hwarafden }
      18        0   {}-{ a pG) han ſedtſ}
      18        0   {}-{ anförtrodd,ſom }
      18        0   {}-{ de}
      18        0   {}-{ f}
      18        0   {}-{ icke nämna Berſ}
      18        0   {}-{ äta afmin draf- }
      18        0   {}-{ ä}
      18        0   {}-{- bruka och nyttia}
      18        0   {}-{Dal.KoyparMet. kro}
      18        0   {}-{Hir onm Dagen gick}
      18        0   {}-{Intet förſlår j}
      18        0   {}-{Sdam ſåtter en a}
      18        0   {}-{a pG) }
      18        0   {}-{a ſig dåraftilde}
      18        0   {}-{af}
      18        0   {}-{are}
      18        0   {}-{as}
      18        0   {}-{ch}
